build_id,image_name,implementation,width,height,bit_depth,is_grayscale,histogram_us,scan_us,norm_scale_us,h2d_us,h2d_bytes,d2h_us,d2h_bytes
1776698016,building.bmp,naive.cl,720,680,8,false,150,11,28,120,1468800,114,1468800
1776698016,building.bmp,optimized.cl,720,680,8,false,13,11,3,117,1468800,114,1468800
1776698016,paint.bmp,naive.cl,500,375,8,false,46,12,30,46,562500,43,562500
1776698016,paint.bmp,optimized.cl,500,375,8,false,8,11,3,48,562500,43,562500
1776698016,wires.bmp,naive.cl,326,326,8,false,28,11,29,27,318828,24,318828
1776698016,wires.bmp,optimized.cl,326,326,8,false,7,10,3,27,318828,25,318828
1776698016,cars.bmp,naive.cl,370,415,8,false,39,11,29,39,460650,35,460650
1776698016,cars.bmp,optimized.cl,370,415,8,false,8,11,2,39,460650,35,460650
1776698016,land.bmp,naive.cl,1039,789,8,false,200,11,28,198,2459313,337,2459313
1776698016,land.bmp,optimized.cl,1039,789,8,false,34,11,2,196,2459313,337,2459313
1776698016,lamp.bmp,naive.cl,450,500,8,false,88,11,28,55,675000,51,675000
1776698016,lamp.bmp,optimized.cl,450,500,8,false,12,11,2,54,675000,51,675000
1776698016,robot.bmp,naive.cl,450,450,8,false,63,11,29,49,607500,46,607500
1776698016,robot.bmp,optimized.cl,450,450,8,false,10,11,3,50,607500,46,607500
1776698016,moon.bmp,naive.cl,560,420,8,false,56,10,29,57,705600,54,705600
1776698016,moon.bmp,optimized.cl,560,420,8,false,12,11,3,57,705600,54,705600
1776698016,color_gradient_8bit.png,naive.cl,512,512,8,false,48,11,28,63,786432,60,786432
1776698016,color_gradient_8bit.png,optimized.cl,512,512,8,false,13,10,3,64,786432,60,786432
1776698017,test.pgm,naive.cl,1024,683,8,true,187,11,28,55,699392,53,699392
1776698017,test.pgm,optimized.cl,1024,683,8,true,29,10,3,56,699392,53,699392
1776698017,building.bmp,naive.cl,720,680,8,false,149,11,29,117,1468800,114,1468800
1776698017,building.bmp,optimized.cl,720,680,8,false,12,11,3,118,1468800,114,1468800
1776698017,paint.bmp,naive.cl,500,375,8,false,44,11,29,45,562500,43,562500
1776698017,paint.bmp,optimized.cl,500,375,8,false,6,11,3,48,562500,43,562500
1776698017,wires.bmp,naive.cl,326,326,8,false,28,11,29,27,318828,24,318828
1776698017,wires.bmp,optimized.cl,326,326,8,false,7,11,2,27,318828,24,318828
1776698017,cars.bmp,naive.cl,370,415,8,false,39,11,28,39,460650,35,460650
1776698017,cars.bmp,optimized.cl,370,415,8,false,9,11,3,39,460650,35,460650
1776698017,land.bmp,naive.cl,1039,789,8,false,199,11,28,197,2459313,410,2459313
1776698017,land.bmp,optimized.cl,1039,789,8,false,35,11,3,193,2459313,336,2459313
1776698017,lamp.bmp,naive.cl,450,500,8,false,89,11,29,54,675000,51,675000
1776698017,lamp.bmp,optimized.cl,450,500,8,false,12,11,3,56,675000,52,675000
1776698017,robot.bmp,naive.cl,450,450,8,false,63,10,28,50,607500,46,607500
1776698017,robot.bmp,optimized.cl,450,450,8,false,11,11,3,51,607500,46,607500
1776698017,moon.bmp,naive.cl,560,420,8,false,57,11,28,57,705600,54,705600
1776698017,moon.bmp,optimized.cl,560,420,8,false,12,11,2,57,705600,54,705600
1776698017,color_gradient_8bit.png,naive.cl,512,512,8,false,48,11,28,63,786432,60,786432
1776698017,color_gradient_8bit.png,optimized.cl,512,512,8,false,13,11,3,64,786432,60,786432
1776698019,test.pgm,naive.cl,1024,683,8,true,187,10,29,55,699392,53,699392
1776698019,test.pgm,optimized.cl,1024,683,8,true,39,11,3,56,699392,53,699392
1776698019,building.bmp,naive.cl,720,680,8,false,149,11,29,117,1468800,114,1468800
1776698019,building.bmp,optimized.cl,720,680,8,false,13,10,3,117,1468800,114,1468800
1776698019,paint.bmp,naive.cl,500,375,8,false,44,11,28,45,562500,43,562500
1776698019,paint.bmp,optimized.cl,500,375,8,false,7,10,3,45,562500,43,562500
1776698019,wires.bmp,naive.cl,326,326,8,false,28,11,28,27,318828,25,318828
1776698019,wires.bmp,optimized.cl,326,326,8,false,7,11,3,27,318828,25,318828
1776698019,cars.bmp,naive.cl,370,415,8,false,42,13,31,39,460650,35,460650
1776698019,cars.bmp,optimized.cl,370,415,8,false,9,11,6,39,460650,35,460650
1776698019,land.bmp,naive.cl,1039,789,8,false,200,11,29,193,2459313,355,2459313
1776698019,land.bmp,optimized.cl,1039,789,8,false,34,11,2,194,2459313,410,2459313
1776698019,lamp.bmp,naive.cl,450,500,8,false,93,15,32,56,675000,52,675000
1776698019,lamp.bmp,optimized.cl,450,500,8,false,13,11,3,54,675000,51,675000
1776698019,robot.bmp,naive.cl,450,450,8,false,62,10,28,50,607500,46,607500
1776698019,robot.bmp,optimized.cl,450,450,8,false,10,11,3,49,607500,46,607500
1776698019,moon.bmp,naive.cl,560,420,8,false,56,10,28,57,705600,54,705600
1776698019,moon.bmp,optimized.cl,560,420,8,false,11,11,3,57,705600,54,705600
1776698019,color_gradient_8bit.png,naive.cl,512,512,8,false,49,11,29,63,786432,60,786432
1776698019,color_gradient_8bit.png,optimized.cl,512,512,8,false,13,11,2,64,786432,60,786432
1776698020,test.pgm,naive.cl,1024,683,8,true,186,11,28,55,699392,53,699392
1776698020,test.pgm,optimized.cl,1024,683,8,true,30,11,3,55,699392,53,699392
1776698020,building.bmp,naive.cl,720,680,8,false,150,11,29,117,1468800,113,1468800
1776698020,building.bmp,optimized.cl,720,680,8,false,13,11,2,117,1468800,114,1468800
1776698020,paint.bmp,naive.cl,500,375,8,false,43,10,28,45,562500,43,562500
1776698020,paint.bmp,optimized.cl,500,375,8,false,6,11,2,46,562500,43,562500
1776698020,wires.bmp,naive.cl,326,326,8,false,28,11,29,30,318828,25,318828
1776698020,wires.bmp,optimized.cl,326,326,8,false,9,11,3,27,318828,24,318828
1776698020,cars.bmp,naive.cl,370,415,8,false,40,11,28,39,460650,35,460650
1776698020,cars.bmp,optimized.cl,370,415,8,false,9,11,2,39,460650,35,460650
1776698020,land.bmp,naive.cl,1039,789,8,false,200,11,29,194,2459313,300,2459313
1776698020,land.bmp,optimized.cl,1039,789,8,false,36,11,3,195,2459313,557,2459313
1776698020,lamp.bmp,naive.cl,450,500,8,false,88,11,28,54,675000,52,675000
1776698020,lamp.bmp,optimized.cl,450,500,8,false,12,11,3,54,675000,52,675000
1776698020,robot.bmp,naive.cl,450,450,8,false,64,11,29,51,607500,46,607500
1776698020,robot.bmp,optimized.cl,450,450,8,false,11,11,3,50,607500,46,607500
1776698020,moon.bmp,naive.cl,560,420,8,false,56,10,28,57,705600,54,705600
1776698020,moon.bmp,optimized.cl,560,420,8,false,12,11,2,57,705600,54,705600
1776698020,color_gradient_8bit.png,naive.cl,512,512,8,false,48,11,28,63,786432,60,786432
1776698020,color_gradient_8bit.png,optimized.cl,512,512,8,false,13,11,2,63,786432,60,786432
1776698021,test.pgm,naive.cl,1024,683,8,true,186,11,29,56,699392,53,699392
1776698021,test.pgm,optimized.cl,1024,683,8,true,30,11,3,55,699392,53,699392
1776698021,building.bmp,naive.cl,720,680,8,false,149,11,29,117,1468800,113,1468800
1776698021,building.bmp,optimized.cl,720,680,8,false,13,12,3,117,1468800,114,1468800
1776698021,paint.bmp,naive.cl,500,375,8,false,44,11,28,45,562500,43,562500
1776698021,paint.bmp,optimized.cl,500,375,8,false,6,11,2,47,562500,43,562500
1776698021,wires.bmp,naive.cl,326,326,8,false,27,10,28,27,318828,24,318828
1776698021,wires.bmp,optimized.cl,326,326,8,false,6,11,2,27,318828,24,318828
1776698021,cars.bmp,naive.cl,370,415,8,false,64,29,50,39,460650,35,460650
1776698021,cars.bmp,optimized.cl,370,415,8,false,10,11,3,39,460650,35,460650
1776698021,land.bmp,naive.cl,1039,789,8,false,200,11,29,194,2459313,355,2459313
1776698021,land.bmp,optimized.cl,1039,789,8,false,34,11,3,193,2459313,326,2459313
1776698021,lamp.bmp,naive.cl,450,500,8,false,88,11,28,54,675000,52,675000
1776698021,lamp.bmp,optimized.cl,450,500,8,false,11,10,3,54,675000,62,675000
1776698021,robot.bmp,naive.cl,450,450,8,false,62,11,28,49,607500,46,607500
1776698021,robot.bmp,optimized.cl,450,450,8,false,11,11,3,51,607500,46,607500
1776698021,moon.bmp,naive.cl,560,420,8,false,56,11,28,57,705600,54,705600
1776698021,moon.bmp,optimized.cl,560,420,8,false,12,10,2,57,705600,54,705600
1776698021,color_gradient_8bit.png,naive.cl,512,512,8,false,49,11,29,63,786432,60,786432
1776698021,color_gradient_8bit.png,optimized.cl,512,512,8,false,14,11,3,63,786432,60,786432
1776698022,test.pgm,naive.cl,1024,683,8,true,187,11,29,55,699392,53,699392
1776698022,test.pgm,optimized.cl,1024,683,8,true,29,11,3,55,699392,53,699392
1776698022,building.bmp,naive.cl,720,680,8,false,149,11,29,117,1468800,114,1468800
1776698022,building.bmp,optimized.cl,720,680,8,false,12,11,2,117,1468800,114,1468800
1776698022,paint.bmp,naive.cl,500,375,8,false,45,11,29,45,562500,43,562500
1776698022,paint.bmp,optimized.cl,500,375,8,false,7,11,3,45,562500,43,562500
1776698022,wires.bmp,naive.cl,326,326,8,false,29,11,29,27,318828,48,318828
1776698022,wires.bmp,optimized.cl,326,326,8,false,7,10,3,27,318828,25,318828
1776698022,cars.bmp,naive.cl,370,415,8,false,41,13,30,39,460650,35,460650
1776698022,cars.bmp,optimized.cl,370,415,8,false,10,11,3,39,460650,36,460650
1776698022,land.bmp,naive.cl,1039,789,8,false,200,11,29,196,2459313,531,2459313
1776698022,land.bmp,optimized.cl,1039,789,8,false,34,11,3,197,2459313,566,2459313
1776698022,lamp.bmp,naive.cl,450,500,8,false,88,11,28,54,675000,52,675000
1776698022,lamp.bmp,optimized.cl,450,500,8,false,11,11,3,55,675000,51,675000
1776698022,robot.bmp,naive.cl,450,450,8,false,63,11,29,50,607500,46,607500
1776698022,robot.bmp,optimized.cl,450,450,8,false,11,11,3,50,607500,46,607500
1776698022,moon.bmp,naive.cl,560,420,8,false,58,12,30,72,705600,54,705600
1776698022,moon.bmp,optimized.cl,560,420,8,false,12,11,3,57,705600,54,705600
1776698022,color_gradient_8bit.png,naive.cl,512,512,8,false,51,13,30,65,786432,60,786432
1776698022,color_gradient_8bit.png,optimized.cl,512,512,8,false,14,11,2,63,786432,60,786432
1776698024,test.pgm,naive.cl,1024,683,8,true,187,10,28,56,699392,53,699392
1776698024,test.pgm,optimized.cl,1024,683,8,true,29,11,3,56,699392,53,699392
1776698024,building.bmp,naive.cl,720,680,8,false,150,11,29,117,1468800,114,1468800
1776698024,building.bmp,optimized.cl,720,680,8,false,13,11,3,117,1468800,114,1468800
1776698024,paint.bmp,naive.cl,500,375,8,false,44,11,29,45,562500,43,562500
1776698024,paint.bmp,optimized.cl,500,375,8,false,7,11,3,45,562500,43,562500
1776698024,wires.bmp,naive.cl,326,326,8,false,39,11,29,27,318828,24,318828
1776698024,wires.bmp,optimized.cl,326,326,8,false,6,11,3,27,318828,24,318828
1776698024,cars.bmp,naive.cl,370,415,8,false,40,11,29,39,460650,35,460650
1776698024,cars.bmp,optimized.cl,370,415,8,false,9,11,3,39,460650,35,460650
1776698024,land.bmp,naive.cl,1039,789,8,false,199,11,29,197,2459313,447,2459313
1776698024,land.bmp,optimized.cl,1039,789,8,false,34,11,3,193,2459313,484,2459313
1776698024,lamp.bmp,naive.cl,450,500,8,false,89,11,29,54,675000,52,675000
1776698024,lamp.bmp,optimized.cl,450,500,8,false,12,11,2,57,675000,52,675000
1776698024,robot.bmp,naive.cl,450,450,8,false,62,11,28,49,607500,46,607500
1776698024,robot.bmp,optimized.cl,450,450,8,false,10,11,3,49,607500,46,607500
1776698024,moon.bmp,naive.cl,560,420,8,false,56,11,29,57,705600,54,705600
1776698024,moon.bmp,optimized.cl,560,420,8,false,13,12,3,57,705600,54,705600
1776698024,color_gradient_8bit.png,naive.cl,512,512,8,false,50,12,30,63,786432,60,786432
1776698024,color_gradient_8bit.png,optimized.cl,512,512,8,false,13,12,2,63,786432,60,786432
1776698025,test.pgm,naive.cl,1024,683,8,true,186,11,29,56,699392,53,699392
1776698025,test.pgm,optimized.cl,1024,683,8,true,29,11,3,55,699392,53,699392
1776698025,building.bmp,naive.cl,720,680,8,false,149,11,29,117,1468800,114,1468800
1776698025,building.bmp,optimized.cl,720,680,8,false,12,11,3,117,1468800,114,1468800
1776698025,paint.bmp,naive.cl,500,375,8,false,44,10,28,45,562500,43,562500
1776698025,paint.bmp,optimized.cl,500,375,8,false,6,10,3,47,562500,43,562500
1776698025,wires.bmp,naive.cl,326,326,8,false,28,11,28,27,318828,24,318828
1776698025,wires.bmp,optimized.cl,326,326,8,false,7,11,3,27,318828,24,318828
1776698025,cars.bmp,naive.cl,370,415,8,false,40,11,28,39,460650,35,460650
1776698025,cars.bmp,optimized.cl,370,415,8,false,9,11,3,39,460650,35,460650
1776698025,land.bmp,naive.cl,1039,789,8,false,201,10,29,193,2459313,614,2459313
1776698025,land.bmp,optimized.cl,1039,789,8,false,34,11,3,194,2459313,299,2459313
1776698025,lamp.bmp,naive.cl,450,500,8,false,88,11,29,54,675000,51,675000
1776698025,lamp.bmp,optimized.cl,450,500,8,false,11,11,2,54,675000,52,675000
1776698025,robot.bmp,naive.cl,450,450,8,false,63,11,29,49,607500,46,607500
1776698025,robot.bmp,optimized.cl,450,450,8,false,11,11,3,49,607500,46,607500
1776698025,moon.bmp,naive.cl,560,420,8,false,57,11,28,57,705600,54,705600
1776698025,moon.bmp,optimized.cl,560,420,8,false,12,11,2,57,705600,54,705600
1776698025,color_gradient_8bit.png,naive.cl,512,512,8,false,48,11,29,63,786432,60,786432
1776698025,color_gradient_8bit.png,optimized.cl,512,512,8,false,12,11,2,63,786432,60,786432
1776698026,test.pgm,naive.cl,1024,683,8,true,187,11,28,55,699392,53,699392
1776698026,test.pgm,optimized.cl,1024,683,8,true,29,11,2,56,699392,53,699392
1776698026,building.bmp,naive.cl,720,680,8,false,149,11,29,117,1468800,114,1468800
1776698026,building.bmp,optimized.cl,720,680,8,false,13,11,3,117,1468800,114,1468800
1776698026,paint.bmp,naive.cl,500,375,8,false,44,11,28,45,562500,43,562500
1776698026,paint.bmp,optimized.cl,500,375,8,false,7,11,2,45,562500,43,562500
1776698026,wires.bmp,naive.cl,326,326,8,false,28,11,29,27,318828,24,318828
1776698026,wires.bmp,optimized.cl,326,326,8,false,8,11,2,27,318828,24,318828
1776698026,cars.bmp,naive.cl,370,415,8,false,39,11,28,39,460650,35,460650
1776698026,cars.bmp,optimized.cl,370,415,8,false,8,11,3,39,460650,35,460650
1776698026,land.bmp,naive.cl,1039,789,8,false,199,11,29,210,2459313,346,2459313
1776698026,land.bmp,optimized.cl,1039,789,8,false,34,10,3,194,2459313,327,2459313
1776698026,lamp.bmp,naive.cl,450,500,8,false,88,10,28,54,675000,51,675000
1776698026,lamp.bmp,optimized.cl,450,500,8,false,11,11,3,54,675000,52,675000
1776698026,robot.bmp,naive.cl,450,450,8,false,63,11,28,49,607500,46,607500
1776698026,robot.bmp,optimized.cl,450,450,8,false,11,11,3,48,607500,47,607500
1776698026,moon.bmp,naive.cl,560,420,8,false,57,12,29,57,705600,54,705600
1776698026,moon.bmp,optimized.cl,560,420,8,false,13,11,3,57,705600,54,705600
1776698026,color_gradient_8bit.png,naive.cl,512,512,8,false,50,11,29,63,786432,60,786432
1776698026,color_gradient_8bit.png,optimized.cl,512,512,8,false,13,11,3,63,786432,60,786432
1776698027,test.pgm,naive.cl,1024,683,8,true,186,11,29,55,699392,53,699392
1776698027,test.pgm,optimized.cl,1024,683,8,true,29,10,3,55,699392,53,699392
1776698027,building.bmp,naive.cl,720,680,8,false,149,10,28,117,1468800,114,1468800
1776698027,building.bmp,optimized.cl,720,680,8,false,12,10,3,117,1468800,114,1468800
1776698027,paint.bmp,naive.cl,500,375,8,false,43,11,29,45,562500,43,562500
1776698027,paint.bmp,optimized.cl,500,375,8,false,6,11,3,45,562500,43,562500
1776698027,wires.bmp,naive.cl,326,326,8,false,28,11,33,27,318828,24,318828
1776698027,wires.bmp,optimized.cl,326,326,8,false,8,11,3,27,318828,24,318828
1776698027,cars.bmp,naive.cl,370,415,8,false,40,10,28,39,460650,35,460650
1776698027,cars.bmp,optimized.cl,370,415,8,false,9,10,3,39,460650,35,460650
1776698027,land.bmp,naive.cl,1039,789,8,false,200,11,29,197,2459313,485,2459313
1776698027,land.bmp,optimized.cl,1039,789,8,false,35,11,3,192,2459313,430,2459313
1776698027,lamp.bmp,naive.cl,450,500,8,false,89,11,29,54,675000,52,675000
1776698027,lamp.bmp,optimized.cl,450,500,8,false,12,11,3,54,675000,52,675000
1776698027,robot.bmp,naive.cl,450,450,8,false,64,12,30,49,607500,46,607500
1776698027,robot.bmp,optimized.cl,450,450,8,false,11,11,2,50,607500,46,607500
1776698027,moon.bmp,naive.cl,560,420,8,false,55,11,29,57,705600,54,705600
1776698027,moon.bmp,optimized.cl,560,420,8,false,12,11,2,57,705600,54,705600
1776698027,color_gradient_8bit.png,naive.cl,512,512,8,false,49,12,30,63,786432,60,786432
1776698027,color_gradient_8bit.png,optimized.cl,512,512,8,false,13,11,3,65,786432,60,786432
1776698028,test.pgm,naive.cl,1024,683,8,true,186,11,29,58,699392,53,699392
1776698028,test.pgm,optimized.cl,1024,683,8,true,29,11,3,56,699392,53,699392
1776698028,building.bmp,naive.cl,720,680,8,false,149,10,28,117,1468800,114,1468800
1776698028,building.bmp,optimized.cl,720,680,8,false,13,11,3,117,1468800,114,1468800
1776698028,paint.bmp,naive.cl,500,375,8,false,44,11,29,46,562500,43,562500
1776698028,paint.bmp,optimized.cl,500,375,8,false,6,11,3,45,562500,43,562500
1776698028,wires.bmp,naive.cl,326,326,8,false,28,12,28,27,318828,24,318828
1776698028,wires.bmp,optimized.cl,326,326,8,false,7,10,3,27,318828,24,318828
1776698028,cars.bmp,naive.cl,370,415,8,false,40,10,28,39,460650,35,460650
1776698028,cars.bmp,optimized.cl,370,415,8,false,8,11,3,39,460650,35,460650
1776698028,land.bmp,naive.cl,1039,789,8,false,199,11,28,195,2459313,327,2459313
1776698028,land.bmp,optimized.cl,1039,789,8,false,34,11,3,193,2459313,521,2459313
1776698028,lamp.bmp,naive.cl,450,500,8,false,88,10,28,54,675000,51,675000
1776698028,lamp.bmp,optimized.cl,450,500,8,false,12,11,3,54,675000,52,675000
1776698028,robot.bmp,naive.cl,450,450,8,false,63,11,28,49,607500,46,607500
1776698028,robot.bmp,optimized.cl,450,450,8,false,11,11,3,49,607500,46,607500
1776698028,moon.bmp,naive.cl,560,420,8,false,57,11,29,57,705600,54,705600
1776698028,moon.bmp,optimized.cl,560,420,8,false,11,11,3,57,705600,54,705600
1776698028,color_gradient_8bit.png,naive.cl,512,512,8,false,49,11,29,63,786432,60,786432
1776698028,color_gradient_8bit.png,optimized.cl,512,512,8,false,12,11,3,63,786432,60,786432
1776698030,test.pgm,naive.cl,1024,683,8,true,187,11,28,55,699392,53,699392
1776698030,test.pgm,optimized.cl,1024,683,8,true,29,11,3,55,699392,53,699392
1776698030,building.bmp,naive.cl,720,680,8,false,149,10,28,117,1468800,113,1468800
1776698030,building.bmp,optimized.cl,720,680,8,false,12,11,2,117,1468800,114,1468800
1776698030,paint.bmp,naive.cl,500,375,8,false,44,11,28,45,562500,43,562500
1776698030,paint.bmp,optimized.cl,500,375,8,false,7,11,2,45,562500,43,562500
1776698030,wires.bmp,naive.cl,326,326,8,false,28,11,29,27,318828,24,318828
1776698030,wires.bmp,optimized.cl,326,326,8,false,7,11,3,27,318828,25,318828
1776698030,cars.bmp,naive.cl,370,415,8,false,44,14,32,39,460650,35,460650
1776698030,cars.bmp,optimized.cl,370,415,8,false,11,11,3,39,460650,35,460650
1776698030,land.bmp,naive.cl,1039,789,8,false,200,11,28,193,2459313,355,2459313
1776698030,land.bmp,optimized.cl,1039,789,8,false,34,11,2,198,2459313,327,2459313
1776698030,lamp.bmp,naive.cl,450,500,8,false,89,12,29,54,675000,52,675000
1776698030,lamp.bmp,optimized.cl,450,500,8,false,12,12,3,55,675000,54,675000
1776698030,robot.bmp,naive.cl,450,450,8,false,62,11,29,50,607500,46,607500
1776698030,robot.bmp,optimized.cl,450,450,8,false,11,11,3,50,607500,46,607500
1776698030,moon.bmp,naive.cl,560,420,8,false,56,10,28,57,705600,54,705600
1776698030,moon.bmp,optimized.cl,560,420,8,false,12,11,3,57,705600,54,705600
1776698030,color_gradient_8bit.png,naive.cl,512,512,8,false,49,10,28,63,786432,60,786432
1776698030,color_gradient_8bit.png,optimized.cl,512,512,8,false,14,12,2,63,786432,60,786432
1776698031,test.pgm,naive.cl,1024,683,8,true,186,11,28,55,699392,53,699392
1776698031,test.pgm,optimized.cl,1024,683,8,true,29,10,3,55,699392,53,699392
1776698031,building.bmp,naive.cl,720,680,8,false,149,10,29,117,1468800,114,1468800
1776698031,building.bmp,optimized.cl,720,680,8,false,12,11,2,119,1468800,114,1468800
1776698031,paint.bmp,naive.cl,500,375,8,false,44,10,28,46,562500,43,562500
1776698031,paint.bmp,optimized.cl,500,375,8,false,6,11,3,47,562500,43,562500
1776698031,wires.bmp,naive.cl,326,326,8,false,28,10,29,27,318828,24,318828
1776698031,wires.bmp,optimized.cl,326,326,8,false,7,10,3,27,318828,24,318828
1776698031,cars.bmp,naive.cl,370,415,8,false,39,10,28,39,460650,35,460650
1776698031,cars.bmp,optimized.cl,370,415,8,false,9,11,3,39,460650,35,460650
1776698031,land.bmp,naive.cl,1039,789,8,false,200,10,28,195,2459313,397,2459313
1776698031,land.bmp,optimized.cl,1039,789,8,false,34,11,2,194,2459313,363,2459313
1776698031,lamp.bmp,naive.cl,450,500,8,false,88,10,28,55,675000,52,675000
1776698031,lamp.bmp,optimized.cl,450,500,8,false,12,11,3,54,675000,52,675000
1776698031,robot.bmp,naive.cl,450,450,8,false,64,12,30,48,607500,46,607500
1776698031,robot.bmp,optimized.cl,450,450,8,false,11,11,3,51,607500,46,607500
1776698031,moon.bmp,naive.cl,560,420,8,false,56,10,28,57,705600,54,705600
1776698031,moon.bmp,optimized.cl,560,420,8,false,12,11,3,57,705600,54,705600
1776698031,color_gradient_8bit.png,naive.cl,512,512,8,false,48,11,28,63,786432,60,786432
1776698031,color_gradient_8bit.png,optimized.cl,512,512,8,false,13,11,2,64,786432,60,786432
1776698032,test.pgm,naive.cl,1024,683,8,true,187,11,29,55,699392,53,699392
1776698032,test.pgm,optimized.cl,1024,683,8,true,30,11,3,55,699392,53,699392
1776698032,building.bmp,naive.cl,720,680,8,false,149,11,29,117,1468800,114,1468800
1776698032,building.bmp,optimized.cl,720,680,8,false,12,11,2,117,1468800,114,1468800
1776698032,paint.bmp,naive.cl,500,375,8,false,43,11,28,46,562500,43,562500
1776698032,paint.bmp,optimized.cl,500,375,8,false,6,11,3,46,562500,43,562500
1776698032,wires.bmp,naive.cl,326,326,8,false,28,11,29,27,318828,24,318828
1776698032,wires.bmp,optimized.cl,326,326,8,false,7,10,3,27,318828,25,318828
1776698032,cars.bmp,naive.cl,370,415,8,false,44,14,32,39,460650,35,460650
1776698032,cars.bmp,optimized.cl,370,415,8,false,10,12,3,39,460650,35,460650
1776698032,land.bmp,naive.cl,1039,789,8,false,199,11,29,194,2459313,309,2459313
1776698032,land.bmp,optimized.cl,1039,789,8,false,34,11,3,194,2459313,492,2459313
1776698032,lamp.bmp,naive.cl,450,500,8,false,88,11,28,54,675000,51,675000
1776698032,lamp.bmp,optimized.cl,450,500,8,false,12,11,2,54,675000,52,675000
1776698032,robot.bmp,naive.cl,450,450,8,false,64,12,30,51,607500,46,607500
1776698032,robot.bmp,optimized.cl,450,450,8,false,11,12,3,49,607500,46,607500
1776698032,moon.bmp,naive.cl,560,420,8,false,58,12,29,57,705600,54,705600
1776698032,moon.bmp,optimized.cl,560,420,8,false,13,11,3,58,705600,54,705600
1776698032,color_gradient_8bit.png,naive.cl,512,512,8,false,49,11,29,63,786432,60,786432
1776698032,color_gradient_8bit.png,optimized.cl,512,512,8,false,13,11,3,63,786432,60,786432
1776698033,test.pgm,naive.cl,1024,683,8,true,187,11,29,55,699392,53,699392
1776698033,test.pgm,optimized.cl,1024,683,8,true,29,11,2,55,699392,53,699392
1776698033,building.bmp,naive.cl,720,680,8,false,149,11,29,117,1468800,114,1468800
1776698033,building.bmp,optimized.cl,720,680,8,false,13,11,3,117,1468800,114,1468800
1776698033,paint.bmp,naive.cl,500,375,8,false,44,11,28,45,562500,43,562500
1776698033,paint.bmp,optimized.cl,500,375,8,false,7,11,2,45,562500,43,562500
1776698033,wires.bmp,naive.cl,326,326,8,false,28,11,28,27,318828,24,318828
1776698033,wires.bmp,optimized.cl,326,326,8,false,7,11,3,27,318828,24,318828
1776698033,cars.bmp,naive.cl,370,415,8,false,39,11,28,38,460650,35,460650
1776698033,cars.bmp,optimized.cl,370,415,8,false,11,12,3,39,460650,35,460650
1776698033,land.bmp,naive.cl,1039,789,8,false,199,10,29,194,2459313,263,2459313
1776698033,land.bmp,optimized.cl,1039,789,8,false,34,10,2,210,2459313,281,2459313
1776698033,lamp.bmp,naive.cl,450,500,8,false,89,12,29,55,675000,52,675000
1776698033,lamp.bmp,optimized.cl,450,500,8,false,12,12,3,54,675000,51,675000
1776698033,robot.bmp,naive.cl,450,450,8,false,63,11,28,49,607500,46,607500
1776698033,robot.bmp,optimized.cl,450,450,8,false,11,11,2,51,607500,46,607500
1776698033,moon.bmp,naive.cl,560,420,8,false,56,11,28,57,705600,54,705600
1776698033,moon.bmp,optimized.cl,560,420,8,false,12,10,3,57,705600,54,705600
1776698033,color_gradient_8bit.png,naive.cl,512,512,8,false,48,11,28,63,786432,60,786432
1776698033,color_gradient_8bit.png,optimized.cl,512,512,8,false,13,11,3,63,786432,60,786432
1776698035,test.pgm,naive.cl,1024,683,8,true,187,11,29,55,699392,53,699392
1776698035,test.pgm,optimized.cl,1024,683,8,true,29,11,2,55,699392,53,699392
1776698035,building.bmp,naive.cl,720,680,8,false,149,11,28,117,1468800,125,1468800
1776698035,building.bmp,optimized.cl,720,680,8,false,13,11,3,117,1468800,114,1468800
1776698035,paint.bmp,naive.cl,500,375,8,false,44,11,28,45,562500,43,562500
1776698035,paint.bmp,optimized.cl,500,375,8,false,6,11,2,46,562500,43,562500
1776698035,wires.bmp,naive.cl,326,326,8,false,28,10,29,27,318828,24,318828
1776698035,wires.bmp,optimized.cl,326,326,8,false,7,11,2,27,318828,24,318828
1776698035,cars.bmp,naive.cl,370,415,8,false,40,12,29,39,460650,35,460650
1776698035,cars.bmp,optimized.cl,370,415,8,false,10,11,3,39,460650,35,460650
1776698035,land.bmp,naive.cl,1039,789,8,false,200,11,29,196,2459313,384,2459313
1776698035,land.bmp,optimized.cl,1039,789,8,false,34,11,3,194,2459313,475,2459313
1776698035,lamp.bmp,naive.cl,450,500,8,false,88,11,28,54,675000,51,675000
1776698035,lamp.bmp,optimized.cl,450,500,8,false,12,11,3,54,675000,52,675000
1776698035,robot.bmp,naive.cl,450,450,8,false,64,11,29,50,607500,46,607500
1776698035,robot.bmp,optimized.cl,450,450,8,false,12,11,3,48,607500,46,607500
1776698035,moon.bmp,naive.cl,560,420,8,false,56,11,29,57,705600,54,705600
1776698035,moon.bmp,optimized.cl,560,420,8,false,12,10,3,57,705600,54,705600
1776698035,color_gradient_8bit.png,naive.cl,512,512,8,false,50,12,29,69,786432,60,786432
1776698035,color_gradient_8bit.png,optimized.cl,512,512,8,false,14,12,3,63,786432,60,786432
1776698036,test.pgm,naive.cl,1024,683,8,true,186,11,28,55,699392,53,699392
1776698036,test.pgm,optimized.cl,1024,683,8,true,29,11,3,56,699392,53,699392
